geo,NUTS_NAME,year,pop,gdp_capita,employment_rate,area_km2,pop_dens
ES12,Principado de Asturias,2020,1018053.0,21100.0,62.7,10603.913756948385,96.00728781228577
ES12,Principado de Asturias,2055,1212223.082923435,29890.31815225976,62.7,10603.913756948385,114.31845926973013
ES12,Principado de Asturias,2085,1407875.9889949244,40287.63290047879,62.7,10603.913756948385,132.76946807233236
ES13,Cantabria,2020,583011.0,22300.0,66.4,5323.466882929612,109.51716481406139
ES13,Cantabria,2055,694206.8750824119,31590.24145949728,66.4,5323.466882929612,130.40503310135662
ES13,Cantabria,2085,806251.9222672295,42578.87268628801,66.4,5323.466882929612,151.45241625388542
ES21,País Vasco,2020,2211917.0,30100.0,70.9,7230.694908997277,305.90655916731794
ES21,País Vasco,2055,2633789.0511699836,42639.74295654117,70.9,7230.694908997277,364.2511659415632
ES21,País Vasco,2085,3058882.822357663,57471.93129404794,70.9,7230.694908997277,423.0413343192565
ES22,Comunidad Foral de Navarra,2020,659907.0,29000.0,70.4,10390.675334324638,63.50953896327201
ES22,Comunidad Foral de Navarra,2055,785769.0100444232,41081.47992490678,70.4,10390.675334324638,75.62251583866812
ES22,Comunidad Foral de Navarra,2085,912592.1934021839,55371.628157056155,70.4,10390.675334324638,87.82799616378348
ES23,La Rioja,2020,318703.0,25700.0,72.2,5046.82873412003,63.14916094642735
ES23,La Rioja,2055,379488.2321420864,36406.690830003594,72.2,5046.82873412003,75.19340404331241
ES23,La Rioja,2085,440737.6642676259,49070.7187460808,72.2,5046.82873412003,87.32962568908599
ES24,Aragón,2020,1330592.0,27000.0,71.2,47718.51982736868,27.88418427088023
ES24,Aragón,2055,1584371.6745132708,38248.27441284424,71.2,47718.51982736868,33.2024480274127
ES24,Aragón,2085,1840089.3941167449,51552.895180707455,71.2,47718.51982736868,38.5613258913654
ES30,Comunidad de Madrid,2020,6720310.0,32900.0,72.0,8030.398031421424,836.8588921376876
ES30,Comunidad de Madrid,2055,8002053.828632879,46606.23067342872,72.0,8030.398031421424,996.470386314895
ES30,Comunidad de Madrid,2085,9293585.979907215,62818.15746093612,72.0,8030.398031421424,1157.3007892688727
ES41,Castilla y León,2020,2398976.0,22900.0,68.3,94220.28266711475,25.46135430813458
ES41,Castilla y León,2055,2856525.2325559966,32440.20311311604,68.3,94220.28266711475,30.31751923997354
ES41,Castilla y León,2085,3317568.6418831707,43724.49257919262,68.3,94220.28266711475,35.210769358486395
ES42,Castilla-La Mancha,2020,2047969.0,19700.0,63.3,79454.1696247776,25.775475468078465
ES42,Castilla-La Mancha,2055,2438571.7589473473,27907.074293815982,63.3,79454.1696247776,30.691551751953423
ES42,Castilla-La Mancha,2085,2832157.4429876893,37614.5198170347,63.3,79454.1696247776,35.645170748905386
ES43,Extremadura,2020,1064970.0,18400.0,58.6,41631.47567167866,25.580885203271453
ES43,Extremadura,2055,1268088.4164389973,26065.490710975333,58.6,41631.47567167866,30.459847891043196
ES43,Extremadura,2085,1472757.9919708744,35132.34338240804,58.6,41631.47567167866,35.37606986563708
ES51,Cataluña,2020,7720323.0,27800.0,71.2,32112.564476280528,240.41440245927737
ES51,Cataluña,2055,9192796.198454011,39381.55661766925,71.2,32112.564476280528,286.26789384087135
ES51,Cataluña,2085,10676514.266924474,53080.38837124693,71.2,32112.564476280528,332.471555637063
ES52,Comunitat Valenciana ,2020,5046482.0,21000.0,65.1,23264.01672583566,216.9222133680669
ES52,Comunitat Valenciana ,2055,6008981.819176036,29748.65787665663,65.1,23264.01672583566,258.2951125762737
ES52,Comunitat Valenciana ,2085,6978831.982907652,40096.69625166136,65.1,23264.01672583566,299.983965157546
ES53,Illes Balears,2020,1176816.0,22600.0,66.0,4991.832845662448,235.748278515089
ES53,Illes Balears,2055,1401266.4562194943,32015.22228630666,66.0,4991.832845662448,280.7118145867197
ES53,Illes Balears,2085,1627430.978411783,43151.68263274031,66.0,4991.832845662448,326.01872473071813
ES61,Andalucía,2020,8461039.0,17800.0,57.2,87612.27028779054,96.57367594980714
ES61,Andalucía,2055,10074786.657782469,25215.529057356573,57.2,87612.27028779054,114.99287285546428
ES61,Andalucía,2085,11700858.059501447,33986.723489503434,57.2,87612.27028779054,133.55273206670975
ES62,Región de Murcia,2020,1509077.0,20100.0,64.2,11316.1421927201,133.35613624321715
ES62,Región de Murcia,2055,1796898.5635412382,28473.71539622849,64.2,11316.1421927201,158.79073742085168
ES62,Región de Murcia,2085,2086918.1406513152,38378.26641230444,64.2,11316.1421927201,184.41957560358964
ES63,Ciudad de Ceuta,2020,84502.0,18200.0,54.1,19.950947339705408,4235.488097942508
ES63,Ciudad de Ceuta,2055,100618.80369017732,25782.17015976908,54.1,19.950947339705408,5043.309572068823
ES63,Ciudad de Ceuta,2085,116858.68694660209,34750.47008477317,54.1,19.950947339705408,5857.300155067604
ES64,Ciudad de Melilla,2020,86558.0,16800.0,57.7,13.489404111318423,6416.740078783215
ES64,Ciudad de Melilla,2055,103066.93817678124,23798.926301325304,57.7,13.489404111318423,7640.584960332078
ES64,Ciudad de Melilla,2085,119701.95054228282,32077.357001329085,57.7,13.489404111318423,8873.776006298578
ES70,Canarias,2020,2176240.0,17200.0,57.1,7448.370733915762,292.1766487925482
ES70,Canarias,2055,2591307.4879021975,24365.567403737812,57.1,7448.370733915762,347.9025924559335
ES70,Canarias,2085,3009544.731256933,32841.10359659882,57.1,7448.370733915762,404.0540997178256
FI19,Länsi-Suomi,2020,1378652.0,37800.0,76.6,64691.7847513351,21.311083088823693
FI19,Länsi-Suomi,2055,1641598.008864528,53547.58417798194,76.6,64691.7847513351,25.375679696804916
FI19,Länsi-Suomi,2085,1906552.0635760913,72174.05325299043,76.6,64691.7847513351,29.471316503394878
FI1B,Helsinki-Uusimaa,2020,1689725.0,55400.0,78.8,9521.265247683172,177.46853554060624
FI1B,Helsinki-Uusimaa,2055,2012000.9948330794,78479.79268413226,78.8,9521.265247683172,211.31655746306024
FI1B,Helsinki-Uusimaa,2085,2336738.122184649,105778.903444859,78.8,9521.265247683172,245.42306735475648
FI1C,Etelä-Suomi,2020,1148794.0,37800.0,75.8,35197.17997070876,32.63880802257542
FI1C,Etelä-Suomi,2055,1367899.9072975025,53547.58417798194,75.8,35197.17997070876,38.863906382155456
FI1C,Etelä-Suomi,2085,1588679.0657278502,72174.05325299043,75.8,35197.17997070876,45.13654409387216
FI1D,Pohjois- ja Itä-Suomi,2020,1278237.0,35600.0,73.3,227101.3041652112,5.628488152891059
FI1D,Pohjois- ja Itä-Suomi,2055,1522031.168167868,50431.058114713145,73.3,227101.3041652112,6.701992195785119
FI1D,Pohjois- ja Itä-Suomi,2085,1767687.1248794564,67973.44697900687,73.3,227101.3041652112,7.783694291748774
FI20,Åland,2020,29884.0,39500.0,86.5,1462.0777104891215,20.43940604908247
FI20,Åland,2055,35583.682391863615,55955.80886323509,86.5,1462.0777104891215,24.337750405865567
FI20,Åland,2085,41326.891679631924,75419.97628288683,86.5,1462.0777104891215,28.26586533885841
FR10,Ile-de-France,2020,12271794.0,57000.0,74.2,12069.60373410694,1016.7520218846704
FR10,Ile-de-France,2055,14612355.108900333,80746.35709378228,74.2,12069.60373410694,1210.6739732977271
FR10,Ile-de-France,2085,16970790.43477302,108833.88982593796,74.2,12069.60373410694,1406.0768529472132
FRB0,Centre — Val de Loire,2020,2574863.0,28400.0,71.5,39531.7895685137,65.1339852838544
FRB0,Centre — Val de Loire,2055,3065958.6131227785,40231.51827128802,71.5,39531.7895685137,77.55678775455071
FRB0,Centre — Val de Loire,2085,3560804.587434483,54226.00826415155,71.5,39531.7895685137,90.07445972723166
FRC1,Bourgogne,2020,1622967.0,28600.0,73.0,31753.101426282185,51.11207809945339
FRC1,Bourgogne,2055,1932510.449085655,40514.83882249427,73.0,31753.101426282185,60.86052581579031
FRC1,Bourgogne,2085,2244417.7957641943,54607.88156178642,73.0,31753.101426282185,70.68341972751297
FRC2,Franche-Comté,2020,1178728.0,26100.0,73.9,16305.640233597407,72.28958710687466
FRC2,Franche-Comté,2055,1403543.1260338847,36973.3319324161,73.9,16305.640233597407,86.07715526201268
FRC2,Franche-Comté,2085,1630075.1029229413,49834.46534135054,73.9,16305.640233597407,99.97001525669675
FRD1,Basse-Normandie ,2020,1471115.0,26900.0,72.5,17748.449941940376,82.88695659690765
FRD1,Basse-Normandie ,2055,1751696.1893289532,38106.614137241115,72.5,17748.449941940376,98.69572808099805
FRD1,Basse-Normandie ,2085,2034420.099494101,51361.95853189002,72.5,17748.449941940376,114.62522677468728
FRD2,Haute-Normandie ,2020,1854407.0,28600.0,71.3,12326.241957451935,150.44382597721946
FRD2,Haute-Normandie ,2055,2208092.280593248,40514.83882249427,71.3,12326.241957451935,179.13750908145423
FRD2,Haute-Normandie ,2085,2564478.557721563,54607.88156178642,71.3,12326.241957451935,208.050317896866
FRE1,Nord-Pas de Calais,2020,4069913.0,28300.0,65.7,12439.381019642648,327.17970400402754
FRE1,Nord-Pas de Calais,2055,4846154.850572775,40089.85799568489,65.7,12439.381019642648,389.5816715414022
FRE1,Nord-Pas de Calais,2085,5628324.645178885,54035.07161533411,65.7,12439.381019642648,452.4601856226905
FRE2,Picardie,2020,1927821.0,25500.0,67.7,19493.408815555063,98.89604318264057
FRE2,Picardie,2055,2295508.3045229856,36123.37027879734,67.7,19493.408815555063,117.75817796891684
FRE2,Picardie,2085,2666003.5351599418,48688.84544844593,67.7,19493.408815555063,136.76435765470447
FRF1,Alsace,2020,1915915.0,31600.0,72.0,8330.551764745886,229.98656680917256
FRF1,Alsace,2055,2281331.5101662218,44764.64709058808,72.0,8330.551764745886,273.8511895239164
FRF1,Alsace,2085,2649538.605018806,60335.98102630946,72.0,8330.551764745886,318.0507942140646
FRF2,Champagne-Ardenne,2020,1319593.0,28500.0,64.2,25726.146503147123,51.293846120271915
FRF2,Champagne-Ardenne,2055,1571274.8694460741,40373.17854689114,64.2,25726.146503147123,61.07696188598854
FRF2,Champagne-Ardenne,2085,1824878.7636260383,54416.94491296898,64.2,25726.146503147123,70.93478859738273
FRF3,Lorraine,2020,2327143.0,25200.0,67.8,23669.78076397494,98.31704920317122
FRF3,Lorraine,2055,2770991.7478399365,35698.38945198796,67.8,23669.78076397494,117.06875426819944
FRF3,Lorraine,2085,3218230.045643611,48116.035501993625,67.8,23669.78076397494,135.96366091154127
FRG0,Pays de la Loire,2020,3832120.0,31100.0,73.8,32338.68692301476,118.49955470123807
FRG0,Pays de la Loire,2055,4563008.331130652,44056.34571257244,73.8,32338.68692301476,141.10060627981946
FRG0,Pays de la Loire,2085,5299478.254027275,59381.29778222229,73.8,32338.68692301476,163.87425582996534
FRH0,Bretagne,2020,3373835.0,29500.0,72.1,27415.874579796968,123.0613668799832
FRH0,Bretagne,2055,4017316.0581767224,41789.78130292241,72.1,27415.874579796968,146.53247870987573
FRH0,Bretagne,2085,4665711.202983234,56326.31140114333,72.1,27415.874579796968,170.1828329205096
FRI1,Aquitaine,2020,3485404.0,30100.0,72.5,41724.215584728445,83.53432056553027
FRI1,Aquitaine,2055,4150164.2666085865,42639.74295654117,72.5,41724.215584728445,99.46656176629467
FRI1,Aquitaine,2085,4820001.123268499,57471.93129404794,72.5,41724.215584728445,115.5204730806893
FRI2,Limousin,2020,727308.0,26300.0,70.2,17055.721932746343,42.64304981447874
FRI2,Limousin,2055,866025.1931823564,37256.652483622354,70.2,17055.721932746343,50.77622610155368
FRI2,Limousin,2085,1005801.7311514434,50216.33863898541,70.2,17055.721932746343,58.97151320345708
FRI3,Poitou-Charentes,2020,1821240.0,28100.0,74.1,25928.35421758884,70.24124958785613
FRI3,Poitou-Charentes,2055,2168599.4418202946,39806.537444478636,74.1,25928.35421758884,83.63814469756035
FRI3,Poitou-Charentes,2085,2518611.571496883,53653.19831769924,74.1,25928.35421758884,97.13734818495922
FRJ1,Languedoc-Roussillon,2020,2875045.0,26000.0,68.5,27766.461617442616,103.54380185748714
FRJ1,Languedoc-Roussillon,2055,3423393.392528293,36831.67165681297,68.5,27766.461617442616,123.29238920301431
FRJ1,Languedoc-Roussillon,2085,3975929.369865726,49643.5286925331,68.5,27766.461617442616,143.1917910407456
FRJ2,Midi-Pyrénées,2020,3098924.0,30500.0,72.6,45604.06495873344,67.9528020759592
FRJ2,Midi-Pyrénées,2055,3689972.138017787,43206.38405895368,72.6,45604.06495873344,80.91322870794079
FRJ2,Midi-Pyrénées,2085,4285533.946975361,58235.67788931768,72.6,45604.06495873344,93.9726305287322
FRK1,Auvergne,2020,1369348.0,28200.0,74.2,26170.43947273356,52.32422640157401
FRK1,Auvergne,2055,1630519.485876511,39948.197720081764,74.2,26170.43947273356,62.30386339424356
FRK1,Auvergne,2085,1893685.4660594503,53844.13496651668,74.2,26170.43947273356,72.35971211077452
FRK2,Rhône-Alpes,2020,6709304.0,34600.0,73.8,44962.14939133953,149.22115803681586
FRK2,Rhône-Alpes,2055,7988948.688477449,49014.45535868188,73.8,44962.14939133953,177.68164548682043
FRK2,Rhône-Alpes,2085,9278365.669044344,66064.08049083252,73.8,44962.14939133953,206.359477797374
FRL0,Provence-Alpes-Côte d’Azur,2020,5098666.0,31800.0,70.7,31845.236522566367,160.10765052371184
FRL0,Provence-Alpes-Côte d’Azur,2055,6071118.711223186,45047.96764179433,70.7,31845.236522566367,190.6444848327954
FRL0,Provence-Alpes-Côte d’Azur,2085,7050997.7744820705,60717.85432394434,70.7,31845.236522566367,221.41452048834836
FRM0,Corse,2020,343701.0,26200.0,73.6,8729.70593022833,39.37142931812485
FRM0,Corse,2055,409254.0229475945,37114.99220801923,73.6,8729.70593022833,46.88061960145435
FRM0,Corse,2085,475307.65617658856,50025.40199016797,73.6,8729.70593022833,54.447155491314085
FRY1,Guadeloupe,2020,415360.0,21300.0,56.3,1684.06912085485,246.64070782864255
FRY1,Guadeloupe,2055,494580.32118473,30173.63870346601,56.3,1684.06912085485,293.6817230718393
FRY1,Guadeloupe,2085,574405.6260223503,40669.50619811366,56.3,1684.06912085485,341.0819775204811
FRY2,Martinique ,2020,361225.0,24000.0,62.4,1108.0251118917356,326.0079542631296
FRY2,Martinique ,2055,430120.3209744657,33998.46614475043,62.4,1108.0251118917356,388.1864376161291
FRY2,Martinique ,2085,499541.7764347156,45824.7957161844,62.4,1108.0251118917356,450.8397608262199
FRY3,Guyane,2020,285133.0,15000.0,49.5,83757.2144128753,3.4042798820225433
FRY3,Guyane,2055,339515.5304323132,21249.041340469023,49.5,83757.2144128753,4.053567597875155
FRY3,Guyane,2085,394313.36518834456,28640.497322615254,49.5,83757.2144128753,4.707813744194077
FRY4,La Réunion ,2020,863083.0,22300.0,54.0,2505.6458965008874,344.4552964188946
FRY4,La Réunion ,2055,1027696.1367225546,31590.24145949728,54.0,2505.6458965008874,410.1521839768833
FRY4,La Réunion ,2085,1193566.3783807978,42578.87268628801,54.0,2505.6458965008874,476.3507804704579
FRY5,Mayotte,2020,279696.0,10000.0,39.6,368.4413403415838,759.133054235153
FRY5,Mayotte,2055,333041.54832936305,14166.027560312681,39.6,368.4413403415838,903.9201410476865
FRY5,Mayotte,2085,386794.4818373153,19093.6648817435,39.6,368.4413403415838,1049.8129267435522
HR02,Panonska Hrvatska,2020,1046438.0,8900.0,58.7,23204.727720367973,45.09589651773798
HR02,Panonska Hrvatska,2055,1246021.8657066314,12607.764528678286,58.7,23204.727720367973,53.696896629083675
HR02,Panonska Hrvatska,2085,1447129.8981210906,16993.361744751717,58.7,23204.727720367973,62.36358019624039
HR03,Jadranska Hrvatska,2020,1317600.0,11500.0,64.7,24629.957812622444,53.49582853628567
HR03,Jadranska Hrvatska,2055,1568901.7507535636,16290.931694359584,64.7,24629.957812622444,63.69892156086144
HR03,Jadranska Hrvatska,2085,1822122.623379836,21957.714614005028,64.7,24629.957812622444,73.97993278112837
HR05,Grad Zagreb,2020,774420.0,22600.0,77.3,641.944298749379,1206.3663490877746
HR05,Grad Zagreb,2055,922122.7184415413,32015.22228630666,77.3,641.944298749379,1436.4528514981744
HR05,Grad Zagreb,2085,1070953.401637684,43151.68263274031,77.3,641.944298749379,1668.2964608052298
HR06,Sjeverna Hrvatska,2020,795053.0,10600.0,70.7,8030.429505496965,99.00504069623832
HR06,Sjeverna Hrvatska,2055,946690.9863705776,15015.989213931443,70.7,8030.429505496965,117.88796423934131
HR06,Sjeverna Hrvatska,2085,1099486.990047062,20239.284774648113,70.7,8030.429505496965,136.91509143993414
HU11,Budapest,2020,1717144.0,30300.0,79.9,526.0908730895737,3263.9684279556664
HU11,Budapest,2055,2044649.535440177,42923.06350774743,79.9,526.0908730895737,3886.49497649059
HU11,Budapest,2085,2374656.139952144,57853.80459168281,79.9,526.0908730895737,4513.775587868502
HU12,Pest,2020,1287734.0,11500.0,77.6,6388.980101684357,201.55548765295242
HU12,Pest,2055,1533339.5014457267,16290.931694359584,77.6,6388.980101684357,239.9975390503228
HU12,Pest,2085,1780820.6240857695,21957.714614005028,77.6,6388.980101684357,278.733161747723
HU21,Közép-Dunántúl,2020,1062982.0,12800.0,77.0,11086.225807391476,95.88312726692632
HU21,Közép-Dunántúl,2055,1265721.2513809386,18132.515277200233,77.0,11086.225807391476,114.17061796964745
HU21,Közép-Dunántúl,2085,1470008.766276218,24439.89104863168,77.0,11086.225807391476,132.59776517416097
HU22,Nyugat-Dunántúl,2020,977086.0,13700.0,78.6,11328.135256779658,86.25303086977479
HU22,Nyugat-Dunántúl,2055,1163442.5744055833,19407.457757628374,78.6,11328.135256779658,102.70380323268886
HU22,Nyugat-Dunántúl,2085,1351222.3023586145,26158.320887988597,78.6,11328.135256779658,119.28020558811173
HU23,Dél-Dunántúl,2020,873097.0,9700.0,69.3,14195.973808739913,61.503142493998396
HU23,Dél-Dunántúl,2055,1039620.0758027354,13741.0467335033,69.3,14195.973808739913,73.23344560995749
HU23,Dél-Dunántúl,2085,1207414.8422169588,18520.854935291198,69.3,14195.973808739913,85.05332980211615
HU31,Észak-Magyarország,2020,1117255.0,9600.0,70.9,13428.348478027649,83.20122179046265
HU31,Észak-Magyarország,2055,1330345.571902074,13599.386457900175,70.9,13428.348478027649,99.06993209767182
HU31,Észak-Magyarország,2085,1545063.45748652,18329.918286473763,70.9,13428.348478027649,115.05982735067198
HU32,Észak-Alföld,2020,1430692.0,9400.0,70.9,17722.542069642688,80.72724524382211
HU32,Észak-Alföld,2055,1703563.4362394637,13316.06590669392,70.9,17722.542069642688,96.12410169743838
HU32,Észak-Alföld,2085,1978518.716065987,17948.04498883889,70.9,17722.542069642688,111.63853967964522
HU33,Dél-Alföld,2020,1223386.0,10600.0,74.6,18335.40467055192,66.72260699895283
HU33,Dél-Alföld,2055,1456718.6075040977,15015.989213931443,74.6,18335.40467055192,79.4484023493466
HU33,Dél-Alföld,2085,1691833.1115104465,20239.284774648113,74.6,18335.40467055192,92.27138107443363
IE04,Northern and Western,2020,883740.0,33700.0,72.4,25796.072027512528,34.258704156875375
IE04,Northern and Western,2055,1052292.9820969598,47739.512878253736,72.4,25796.072027512528,40.79276026887535
IE04,Northern and Western,2085,1222133.156637596,64345.650651475604,72.4,25796.072027512528,47.376715157801655
IE05,Southern,2020,1661545.0,81500.0,72.1,29686.58424906936,55.96955803536365
IE05,Southern,2055,1978446.3110624088,115453.12461654836,72.1,29686.58424906936,66.64445779491895
IE05,Southern,2085,2297767.709671865,155613.36878620952,72.1,29686.58424906936,77.400878807534
IE06,Eastern and Midland,2020,2467315.0,87500.0,74.5,14463.115309182678,170.59360637424317
IE06,Eastern and Midland,2055,2937898.3175170985,123952.74115273597,74.5,14463.115309182678,203.13039443527202
IE06,Eastern and Midland,2085,3412075.3495024443,167069.56771525563,74.5,14463.115309182678,235.91565693568845
ITC1,Piemonte,2020,4311217.0,29500.0,69.3,25398.283161392053,169.74442613323896
ITC1,Piemonte,2055,5133482.012126993,41789.78130292241,69.3,25398.283161392053,202.1192526875361
ITC1,Piemonte,2085,5962026.434426038,56326.31140114333,69.3,25398.283161392053,234.741316826049
ITC2,Valle d’Aosta/Vallée d’Aoste,2020,125034.0,35800.0,72.3,3260.609456174908,38.34681880199174
ITC2,Valle d’Aosta/Vallée d’Aoste,2055,148881.34601071727,50714.3786659194,72.3,3260.609456174908,45.66058830773718
ITC2,Valle d’Aosta/Vallée d’Aoste,2085,172910.80759841716,68355.32027664174,72.3,3260.609456174908,53.03021104565605
ITC3,Liguria,2020,1524826.0,29700.0,67.0,5418.222974387274,281.4254797574913
ITC3,Liguria,2055,1815651.3213377,42073.10185412866,67.0,5418.222974387274,335.10088638296116
ITC3,Liguria,2085,2108697.5951106423,56708.1846987782,67.0,5418.222974387274,389.18619722347376
ITC4,Lombardia,2020,10027602.0,37300.0,71.8,23879.59652650227,419.9234266320654
ITC4,Lombardia,2055,11940135.347343607,52839.282799966306,71.8,23879.59652650227,500.0141159877679
ITC4,Lombardia,2085,13867274.18218647,71219.37000890326,71.8,23879.59652650227,580.7164357570349
ITF1,Abruzzo,2020,1293941.0,23700.0,61.2,10799.629837033024,119.8134583801146
ITF1,Abruzzo,2055,1540730.343254263,33573.48531794106,61.2,10799.629837033024,142.66510672161584
ITF1,Abruzzo,2085,1789404.34837487,45251.9857697321,61.2,10799.629837033024,165.69126677275744
ITF2,Molise,2020,300516.0,20600.0,57.4,4442.947220141997,67.6388858813397
ITF2,Molise,2055,357832.4821868989,29182.016774244123,57.4,4442.947220141997,80.53944025368425
ITF2,Molise,2085,415586.67447451036,39332.94965639161,57.4,4442.947220141997,93.53851258697334
ITF3,Campania,2020,5712143.0,18100.0,44.2,13603.223197736155,419.91099586975923
ITF3,Campania,2055,6801602.271747657,25640.509884165953,44.2,13603.223197736155,499.9993143448222
ITF3,Campania,2085,7899381.442228876,34559.53343595574,44.2,13603.223197736155,580.6992451276907
ITF4,Puglia,2020,3953305.0,18400.0,50.0,19365.34277676113,204.14330102868408
ITF4,Puglia,2055,4707306.569340329,26065.490710975333,50.0,19365.34277676113,243.0789180240697
ITF4,Puglia,2085,5467066.239845646,35132.34338240804,50.0,19365.34277676113,282.3118755432646
ITF5,Basilicata,2020,553254.0,21200.0,54.7,9989.305681545897,55.38463008716148
ITF5,Basilicata,2055,658774.4150056255,30031.978427862887,54.7,9989.305681545897,65.94796835806477
ITF5,Basilicata,2085,765100.6601968639,40478.569549296226,54.7,9989.305681545897,76.59197591783582
ITF6,Calabria,2020,1894110.0,16600.0,44.4,15086.973350748132,125.54605592287832
ITF6,Calabria,2055,2255367.71032167,23515.60575011905,44.4,15086.973350748132,149.49106476746252
ITF6,Calabria,2085,2619384.2457270655,31695.48370369421,44.4,15086.973350748132,173.6189350130439
ITG1,Sicilia,2020,4875290.0,17300.0,44.4,25728.025020180787,189.49336360547983
ITG1,Sicilia,2055,5805138.901359549,24507.22767934094,44.4,25728.025020180787,225.63484359199978
ITG1,Sicilia,2085,6742088.801257955,33032.04024541626,44.4,25728.025020180787,262.05232605182607
ITG2,Sardegna,2020,1611621.0,20400.0,55.8,24112.4248910649,66.8377820679994
ITG2,Sardegna,2055,1919000.4617874993,28898.69622303787,55.8,24112.4248910649,79.58554440116075
ITG2,Sardegna,2085,2228727.2953962013,38951.07635875674,55.8,24112.4248910649,92.43065786477902
ITH1,Provincia Autonoma di Bolzano/Bozen,2020,532644.0,44900.0,77.3,7397.92840606427,71.99907470899261
ITH1,Provincia Autonoma di Bolzano/Bozen,2055,634233.5337950677,63605.46374580394,77.3,7397.92840606427,85.73123433786819
ITH1,Provincia Autonoma di Bolzano/Bozen,2085,736598.8787245973,85730.55531902832,77.3,7397.92840606427,99.5682626667201
ITH2,Provincia Autonoma di Trento,2020,545425.0,37100.0,72.5,6206.930920159764,87.87354120995452
ITH2,Provincia Autonoma di Trento,2055,649452.2141809065,52555.96224876005,72.5,6206.930920159764,104.63338847086602
ITH2,Provincia Autonoma di Trento,2085,754273.8553862683,70837.4967112684,72.5,6206.930920159764,121.52122604368434
ITH3,Veneto,2020,4879133.0,31300.0,70.9,17691.31624022228,275.7925376353284
ITH3,Veneto,2055,5809714.864799246,44339.666263778694,70.9,17691.31624022228,328.3935907261952
ITH3,Veneto,2085,6747403.325576146,59763.17107985716,70.9,17691.31624022228,381.39634349170217
ITH4,Friuli-Venezia Giulia,2020,1206216.0,30400.0,71.9,7767.481689643704,155.29048515276634
ITH4,Friuli-Venezia Giulia,2055,1436273.826796418,43064.72378335055,71.9,7767.481689643704,184.9085564902439
ITH4,Friuli-Venezia Giulia,2085,1668088.5415017703,58044.74124050025,71.9,7767.481689643704,214.75281283582734
ITH5,Emilia-Romagna,2020,4464119.0,34100.0,73.8,22510.415091217088,198.31349097341922
ITH5,Emilia-Romagna,2055,5315546.535118585,48306.15398066625,73.8,22510.415091217088,236.13720642550734
ITH5,Emilia-Romagna,2085,6173476.186520773,65109.39724674534,73.8,22510.415091217088,274.2497711172587
ITI1,Toscana,2020,3692555.0,29200.0,71.0,22989.71509893461,160.61769291656515
ITI1,Toscana,2055,4396824.532675945,41364.80047611303,71.0,22989.71509893461,191.2518060251953
ITI1,Toscana,2085,5106472.376726116,55753.501454691024,71.0,22989.71509893461,222.11986337154568
ITI2,Umbria,2020,870165.0,24400.0,68.5,8454.793028004322,102.91972814920517
ITI2,Umbria,2055,1036128.864560166,34565.107247162945,68.5,8454.793028004322,122.54928785698908
ITI2,Umbria,2085,1203360.1491904336,46588.54231145414,68.5,8454.793028004322,142.32875307587227
ITI3,Marche,2020,1512672.0,26300.0,68.9,9329.548115614867,162.13775643305172
ITI3,Marche,2055,1801179.226712124,37256.652483622354,68.9,9329.548115614867,193.0617865293486
ITI3,Marche,2085,2091889.703212829,50216.33863898541,68.9,9329.548115614867,224.22197487910833
ITI4,Lazio,2020,5755700.0,32400.0,64.7,17213.735890364613,334.36669626270685
ITI4,Lazio,2055,6853466.762911571,45897.92929541309,64.7,17213.735890364613,398.1394164847039
ITI4,Lazio,2085,7959616.866565971,61863.47421684895,64.7,17213.735890364613,462.3991513092382
LT01,Sostinės regionas,2020,804348.0,26500.0,82.1,9733.739988529196,82.63504068815176
LT01,Sostinės regionas,2055,957758.7928165812,37539.9730348286,82.1,9733.739988529196,98.39576503433004
LT01,Sostinės regionas,2085,1112341.1413709202,50598.21193662028,82.1,9733.739988529196,114.27684966742152
LT02,Vidurio ir vakarų Lietuvos regionas ,2020,2005629.0,14400.0,74.3,55163.13184657412,36.35814234728876
LT02,Vidurio ir vakarų Lietuvos regionas ,2055,2388156.3824090157,20399.079686850262,74.3,55163.13184657412,43.29261777687358
LT02,Vidurio ir vakarų Lietuvos regionas ,2085,2773605.020496871,27494.877429710643,74.3,55163.13184657412,50.28004987481733
LU00,Luxembourg,2020,626108.0,102200.0,72.1,2595.6231622209148,241.2168334421388
LU00,Luxembourg,2055,745523.6318767549,144776.8016663956,72.1,2595.6231622209148,287.2233699898318
LU00,Luxembourg,2085,865851.2078620996,195137.2550914186,72.1,2595.6231622209148,333.5812457156701
LV00,Latvija,2020,1907675.0,15400.0,77.0,64592.30021451312,29.534092974929667
LV00,Latvija,2055,2271519.92058956,21815.68244288153,77.0,64592.30021451312,35.167038687982455
LV00,Latvija,2085,2638143.424071136,29404.243917884993,77.0,64592.30021451312,40.843001647406524
MK00,Северна Македонија,2020,2076087.0,5800.0,59.1,25436.42664680371,81.61865771585794
MK00,Северна Македонија,2055,2472052.617650815,8216.295984981356,59.1,25436.42664680371,97.18553049830402
MK00,Северна Македонија,2085,2871042.1150613036,11074.325631411231,59.1,25436.42664680371,112.87128317695807
MT00,Malta,2020,514855.0,27900.0,76.0,313.7507833685232,1640.9680143978007
MT00,Malta,2055,613051.6931422481,39523.21689327238,76.0,313.7507833685232,1953.944740983082
MT00,Malta,2085,711998.2872345367,53271.32502006437,76.0,313.7507833685232,2269.311584150669
