geo,year,pop,employment_rate,gdp_capita,NUTS_NAME,area_km2,pop_dens,is_coastal,pct_Dfb,pct_Dfc,pct_ET,pct_EF,pct_Cfb,pct_BSk,pct_Csa,pct_Csb,pct_Cfa,pct_Dfa,pct_Dsb,pct_Dsc,pct_BSh,pct_BWk,pct_Cfc,pct_BWh,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Csc,pct_Dsa,nights_spent
AT13,2020,1911191.0,68.4,50000.0,Wien,414.06018310246731,4615.7323934888909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350844.0
AT13,2020,1911191.0,68.4,50000.0,Wien,414.06018310246731,4615.7323934888909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350844.0
AT21,2020,561293.0,73.1,37700.0,Kärnten,9543.15797606618,58.816274592508904,0.0,0.67881434313145717,0.27717361933540341,0.0440120375331394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT21,2020,561293.0,73.1,37700.0,Kärnten,9543.15797606618,58.816274592508904,0.0,0.67881434313145717,0.27717361933540341,0.0440120375331394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270534.0
AT21,2020,561293.0,73.1,37700.0,Kärnten,9543.15797606618,58.816274592508904,0.0,0.67881434313145717,0.27717361933540341,0.0440120375331394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126666.0
AT21,2020,561293.0,73.1,37700.0,Kärnten,9543.15797606618,58.816274592508904,0.0,0.67881434313145717,0.27717361933540341,0.0440120375331394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8078712.0
AT21,2020,561293.0,73.1,37700.0,Kärnten,9543.15797606618,58.816274592508904,0.0,0.67881434313145717,0.27717361933540341,0.0440120375331394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9475912.0
AT21,2020,561293.0,73.1,37700.0,Kärnten,9543.15797606618,58.816274592508904,0.0,0.67881434313145717,0.27717361933540341,0.0440120375331394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9475912.0
AT22,2020,1246395.0,76.5,39300.0,Steiermark,16413.667048137533,75.936413011462236,0.0,0.72655436624767056,0.27091531606567221,0.0,0.0,0.0,0.0,0.0,0.0,0.002530317686657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT22,2020,1246395.0,76.5,39300.0,Steiermark,16413.667048137533,75.936413011462236,0.0,0.72655436624767056,0.27091531606567221,0.0,0.0,0.0,0.0,0.0,0.0,0.002530317686657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550731.0
