geo,year,pop,employment_rate,gdp_capita,NUTS_NAME,area_km2,pop_dens,is_coastal,pct_Dfb,pct_Dfc,pct_ET,pct_EF,pct_Cfb,pct_BSk,pct_Csa,pct_Csb,pct_Cfa,pct_Dfa,pct_Dsb,pct_Dsc,pct_BSh,pct_BWk,pct_Cfc,pct_BWh,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Csc,pct_Dsa,nights_spent
DE21,2012,4363176.0,81.4,49300.0,Oberbayern,17531.967649275168,248.8697268489649,0.0,0.5448354524318719,0.0384319852726742,0.0016532997958588,0.0,0.415079262499595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE22,2012,1175923.0,79.7,33200.0,Niederbayern,10325.437117672893,113.88602599567474,0.0,0.6301787029735719,0.0084806224390204,0.0,0.0,0.3613406745874076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE23,2012,1072091.0,78.2,35100.0,Oberpfalz,9687.974678496686,110.66203572761192,0.0,0.9864761138695228,0.0009582339304651,0.0,0.0,0.012565652200012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE24,2012,1061573.0,79.1,31400.0,Oberfranken,7231.199439611886,146.8045528083204,0.0,0.633186685930352,0.0,0.0,0.0,0.366813314069648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE25,2012,1688414.0,80.0,37900.0,Mittelfranken,7246.178007504097,233.00752455314912,0.0,0.1619371042484701,0.0,0.0,0.0,0.8380628957515299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE26,2012,1299076.0,79.4,34700.0,Unterfranken,8529.419659494011,152.30532109579244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE27,2012,1783119.0,80.3,34000.0,Schwaben,10031.008348530188,177.76069344626504,0.0,0.3184757037619751,0.0359514093742388,0.0,0.0,0.645572886863786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE30,2012,3326002.0,71.7,32800.0,Berlin,893.0946943041475,3724.1314064590274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE40,2012,2453180.0,77.0,24000.0,Brandenburg,29651.085706729056,82.73491312472488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE50,2012,652182.0,72.2,43600.0,Bremen,402.7324248755165,1619.3928268914224,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916281.0
DE60,2012,1718187.0,76.7,56200.0,Hamburg,743.3690007035451,2311.3514262416916,1.0,0.0311513124775261,0.0,0.0,0.0,0.968848687522474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10634012.0
DE71,2012,3763611.0,77.4,45300.0,Darmstadt,7443.870933469332,505.5986372732433,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE72,2012,1025525.0,75.9,29100.0,Gießen,5381.633384123084,190.56017509953537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE73,2012,1204635.0,77.4,30900.0,Kassel,8290.55920383228,145.30202009089592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE80,2012,1606899.0,72.8,22700.0,Mecklenburg-Vorpommern,23086.281421102256,69.60406358605667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19172967.0
DE91,2012,1575968.0,74.7,39000.0,Braunschweig,8121.76789659782,194.0424818911862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE92,2012,2093431.0,76.9,33500.0,Hannover,9064.241591111107,230.9548988690828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE93,2012,1667127.0,78.9,23700.0,Lüneburg,15477.151704728816,107.71536209021158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446397.0
DE94,2012,2437727.0,77.8,30200.0,Weser-Ems,14992.587060850608,162.59548736358613,1.0,3.0667495517896893e-06,0.0,0.0,0.0,0.9999969332504482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8763008.0
DEA1,2012,5077103.0,73.4,36000.0,Düsseldorf,5292.1158195005055,959.3711047085891,0.0,0.0013270955165692,0.0,0.0,0.0,0.9986729044834308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEA2,2012,4299064.0,74.0,35800.0,Köln,7366.1719240106195,583.622544294257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEA3,2012,2572221.0,74.9,29000.0,Münster,6918.396446234345,371.7943919504713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEA4,2012,2027126.0,77.7,32000.0,Detmold,6524.957961484401,310.6726529068453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEA5,2012,3569424.0,73.1,29900.0,Arnsberg,8014.714600316382,445.35884033339084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB1,2012,1480166.0,77.6,27900.0,Koblenz,8073.0900772975165,183.34565647451424,0.0,0.0,0.0,0.0,0.0,0.9998236740741732,0.0001763259258268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,2012,518370.0,79.2,26200.0,Trier,4928.460456506854,105.17888995449204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,2012,1991497.0,76.4,32900.0,Rheinhessen-Pfalz,6850.663118215476,290.7013475388589,0.0,0.0,0.0,0.0,0.0,0.9977598855781284,0.0022401144218716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,2012,997855.0,72.7,32100.0,Saarland,2572.309597842388,387.9218119144697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED2,2012,1591710.0,77.1,25000.0,Dresden,7946.057285564055,200.31443806625057,0.0,0.1519117000891248,0.0,0.0,0.0,0.8480882999108751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED4,2012,1491442.0,76.2,23500.0,Chemnitz,6525.355184873166,228.5610449922182,0.0,0.6567582394897147,0.0,0.0,0.0,0.3432417605102854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,2012,971030.0,75.0,27300.0,Leipzig,3977.838163710433,244.10998136089233,0.0,0.0,0.0,0.0,0.0,0.9996502731838448,0.000349726816155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEE0,2012,2276736.0,75.0,23900.0,Sachsen-Anhalt,20554.96714838457,110.76330035287506,0.0,0.0,0.0004688036970538,0.0,0.0,0.995966252989812,0.0035649433131342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEF0,2012,2802266.0,77.8,28100.0,Schleswig-Holstein,15617.898058276887,179.42657773431338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17817071.0
DK01,2012,1714589.0,75.8,56500.0,Hovedstaden,2577.2695877668266,665.2734382690912,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8415566.0
DK02,2012,817907.0,74.1,30900.0,Sjælland,7328.6997026118115,111.60329024103869,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497769.0
DK03,2012,1201342.0,73.1,40800.0,Syddanmark,12168.861993809804,98.72262505821107,1.0,0.0040063356092962,0.0,0.0,0.0,0.9959936643907036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6731983.0
DK04,2012,1266682.0,74.3,40700.0,Midtjylland,13175.419223028826,96.13978717170635,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3398522.0
DK05,2012,579996.0,72.7,38700.0,Nordjylland,7946.804481541923,72.98480808822706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419463.0
EE00,2012,1325217.0,72.2,13600.0,Eesti,45341.37109110961,29.227545795584557,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4396921.0
EL30,2012,3963887.0,55.0,22500.0,Aττική,3817.113331702259,1038.451482977658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915892100758458,0.0043188152573712,0.0,0.0,0.0,0.0,0.004091974666783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5709428.0
EL41,2012,200591.0,56.6,13200.0,Βόρειο Αιγαίο,3849.7036652091297,52.105569011141846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99231527546799,0.0076847245320098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722966.0
EL42,2012,334780.0,61.0,17900.0,Νότιο Αιγαίο,5296.0317173022695,63.21336764397866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768506626404444,0.0004517567459713,0.0,0.0,0.0,0.0,0.0226975806135843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19772657.0
EL43,2012,629367.0,58.7,13800.0,Κρήτη,8350.561159758308,75.3682283093674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9159067748387278,0.0801987611544613,0.0,0.0,0.0038944640068108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18955259.0
EL51,2012,612074.0,54.7,11900.0,"Aνατολική Μακεδονία, Θράκη",14190.118903818198,43.13381756338254,1.0,0.0679691343500785,0.0,0.0,0.0,0.0479023464254867,0.0377567343442452,0.7467455116834678,0.0159145908961898,0.0785001661061222,0.0,0.0052115161944098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554894.0
